00024860   88z        醜八怪
00024861   898j       醍醐
00024862   89a        酸鹼值
00024863   89c        酸鹼度
00024864   89h        公路局
00024865   89hks      八九不離十
00024866   89jp       蹩腳
00024867   89m        八路軍
00024868   89o        粘
00024869   89o        酟
00024870   89o        八路
00024871   89sf       慾壑難填
00024872   8;         公
00024873   8;.        瓮
00024874   8;.s       公斗
00024875   8;/        糝
00024876   8;/        粉蠟筆
00024877   8;/,       公眾
00024878   8;/r       粉蠟筆畫
00024879   8;0t       公祭
00024880   8;11       公評
00024881   8;19       公訴
00024882   8;1d       公諸
00024883   8;1e       醜詆
00024884   8;1j       公訂
00024885   8;1u       公證
00024886   8;1u       公論
00024887   8;1z       公認
00024888   8;2        公牛
00024889   8;2n       公制
00024890   8;2o       公告
00024891   8;4d       公署
00024892   8;5f       公理
00024893   8;6        公車
00024894   8;6        公門
00024895   8;6.       公轉
00024896   8;66       公關
00024897   8;68       公牘
00024898   8;6p       醜聞
00024899   8;6u       公開
00024900   8;7        公田
00024901   8;7k       公園
00024902   8;8        頌
00024903   8;8        酸
00024904   8;8;       公公
00024905   8;8;       醜醜
00024906   8;8n       公分
00024907   8;8x       酸
00024908   8;9o       公路
00024909   8;;        糝
00024910   8;;        米蛀蟲
00024911   8;;/       糝
00024912   8;;q       公允
00024913   8;;z       醜態
00024914   8;a        公人
00024915   8;a1       公佈
00024916   8;a1       公信
00024917   8;a8       公債
00024918   8;ac       醜化
00024919   8;ad       公會
00024920   8;ai       公餘
00024921   8;ai       公保
00024922   8;ai       公休
00024923   8;an       公例
00024924   8;ar       公館
00024925   8;as       公升
00024926   8;av       公僕
00024927   8;ax       公使
00024928   8;ax       公假
00024929   8;b        翁
00024930   8;b        鶲
00024931   8;b,       公務
00024932   8;b.       公勺
00024933   8;bb       翁
00024934   8;bg       公子
00024935   8;bh       鶲
00024936   8;bo       公司
00024937   8;bt       公孫
00024938   8;bw       公函
00024939   8;c        毤
00024940   8;c2       公廨
00024941   8;c8       公頃
00024942   8;cn       醜劇
00024943   8;df       公里
00024944   8;e        瓮
00024945   8;e.       甕
00024946   8;e1       公平
00024947   8;e5       公式
00024948   8;e9       公正
00024949   8;ej       公事
00024950   8;ej       醜事
00024951   8;ej       醜行
00024952   8;eq       公元
00024953   8;ez       公德
00024954   8;ez       醜惡
00024955   8;f8       公賣
00024956   8;fa       公款
00024957   8;fc       公地
00024958   8;fx       公報
00024959   8;fx       公教
00024960   8;g.       公寸
00024961   8;g1       公擔
00024962   8;gf       公推
00024963   8;gf       公攤
00024964   8;gx       公投
00024965   8;h        頌
00024966   8;h        鶲
00024967   8;h0       公尺
00024968   8;h1       公斤
00024969   8;h1       公所
00024970   8;h8       頌
00024971   8;h9       公歷
00024972   8;hf       公厘
00024973   8;ho       公啟
00024974   8;hw       醜態百出
00024975   8;if       公權
00024976   8;j.       公爵
00024977   8;jf       公雞
00024978   8;jy       公然
00024979   8;k        公立
00024980   8;k0       公畝
00024981   8;ke       公產
00024982   8;kf       公主
00024983   8;kf       公社
00024984   8;ks       公章
00024985   8;kx       公文
00024986   8;kx       公交
00024987   8;kx       公敵
00024988   8;kz       公意
00024989   8;l1       公帑
00024990   8;m,       公家
00024991   8;m7       公審
00024992   8;m;       公寓
00024993   8;mf       公用
00024994   8;mf       公室
00024995   8;mi       公案
00024996   8;ml       公安
00024997   8;mo       公害
00024998   8;no       醜名
00024999   8;o8       公噸
00025000   8;oo       公器
00025001   8;p5       公職
00025002   8;pl       醜陋
00025003   8;q        毤
00025004   8;qc       毤
00025005   8;r1       公引
00025006   8;r5       公民
00025007   8;r8       公費
00025008   8;s0       公丈
00025009   8;s8       公共
00025010   8;sj       公有
00025011   8;sq       公克
00025012   8;ss       公幹
00025013   8;t.       公約
00025014   8;t1       公斷
00025015   8;tf       公堂
00025016   8;tp       公鄉
00025017   8;u.       醨薄
00025018   8;u0       公道
00025019   8;u5       公義
00025020   8;uf       公墓
00025021   8;un       公判
00025022   8;ur       公差
00025023   8;uu       公益
00025024   8;v;       公私
00025025   8;x        酸
00025026   8;x.       公海
00025027   8;x8       公演
00025028   8;x;       公法
00025029   8;xa       公決
00025030   8;xa       曾參殺人
00025031   8;xl       公婆
00025032   8;yo       公營
00025033   8;z8       公憤
00025034   8a         欲
00025035   8a,        公信力
00025036   8a2        八進制
00025037   8a2h       迷途知返
00025038   8a3f       欲購
00025039   8a5        八代
00025040   8a6        米舖
00025041   8a8        米價
00025042   8a8e       欲仙欲死
00025043   8a9        八仙桌
00025044   8a9        公館路
00025045   8aa        八進位
00025046   8aa        公使館
00025047   8aa6       分進合擊
00025048   8aao       公會人員
00025049   8ac        公信度
00025050   8ac        糕餅店
00025051   8ad        公倍數
00025052   8ady       欲照
00025053   8ae        迷你型
00025054   8ae        迷你式
00025055   8ae        公館街
00025056   8ae.       欲求
00025057   8aen       分化瓦解
00025058   8af        醀
00025059   8aftm      迷你超級電腦
00025060   8ah        糧食局
00025061   8ai        酴
00025062   8ai        八條
00025063   8ai        八倍速
00025064   8ai        公佈欄
00025065   8aia       欲來
00025066   8aj        八佾
00025067   8aj        八個月
00025068   8ak        醮
00025069   8ak        醀
00025070   8ak        八位
00025071   8ak        米食
00025072   8ak        迷你裙
00025073   8aky       醮
00025074   8amj       迷你電腦
00025075   8amk       谷保家商
00025076   8amx       八仙過海
00025077   8amxn      八仙過海，各顯神通
00025078   8ao        八個
00025079   8ao        八倍
00025080   8ao        米倉
00025081   8aq        公會碼
00025082   8as.       公僕難為
00025083   8at        公館鄉
00025084   8ave       粉飾太平
00025085   8aw        八仙
00025086   8ax        米飯
00025087   8axo       欲滴
00025088   8ay        醮
00025089   8b         翁
00025090   8b,        糅
00025091   8b,i       糅
00025092   8b.        酌
00025093   8b/        粅
00025094   8b/        醪
00025095   8b/b       斃了算了
00025096   8b1        酏
00025097   8b1c       酏
00025098   8b2        醄
00025099   8b2w       醄
00025100   8b5b       公子王孫
00025101   8b6        八通關
00025102   8b6a       父子關係
00025103   8b8b       兮兮
00025104   8b9        糈
00025105   8b9        醑
00025106   8b9        公勇路
00025107   8b9        曾子路
00025108   8b9j       醑
00025109   8b9j       糈
00025110   8ba        父子倆
00025111   8ba        公司債
00025112   8ba1       翁仲
00025113   8bao       公務人員
00025114   8bb        醪
00025115   8bb        八駿馬
00025116   8bb/       醪
00025117   8bc        酏
00025118   8bew       公子哥兒
00025119   8bez       父子天性
00025120   8bf        粈
00025121   8bg        籽
00025122   8bg,       彆拗
00025123   8bgf       彆扭
00025124   8bh        父子兵
00025125   8bhev      公司所得稅
00025126   8bi        糅
00025127   8bia       父子相傳
00025128   8bit       父子相繼
00025129   8bj        糈
00025130   8bj        醑
00025131   8blj       翁婿
00025132   8blo       翁姑
00025133   8bo        公務員
00025134   8boee      公務員懲戒委員會
00025135   8bw        醄
00025136   8bx        公司法
00025137   8c         爸
00025138   8c         麊
00025139   8c,        醵
00025140   8c,k       精疲力竭
00025141   8c,r       精疲力盡
00025142   8c.        籸
00025143   8c.        配方
00025144   8c/        籸
00025145   8c/i       配樂
00025146   8c/t       配系
00025147   8c/z       配息
00025148   8c0j       配銷
00025149   8c0x       配發
00025150   8c1        籸
00025151   8c2k       配製
00025152   8c43       配置
00025153   8c6k       配裝
00025154   8c8        醾
00025155   8c8        米氣
00025156   8c8c       爸爸
00025157   8c9e       配上
00025158   8ca2       配件
00025159   8ca;       配偶
00025160   8caf       配備
00025161   8cak       分庭伉禮
00025162   8cao       配合
00025163   8cao       配售
00025164   8cap       斃命
00025165   8cbj       斃了
00025166   8cc5       配戲
00025167   8cd        酯
00025168   8ce        醵
00025169   8ce,       醵
00025170   8cf        妝
00025171   8cf        粧
00025172   8cf5       配戴
00025173   8cgk       分庭抗禮
00025174   8cgu       釜底抽薪
00025175   8ch5       配成
00025176   8ci        醾
00025177   8ci8       醾
00025178   8cjx       配股
00025179   8ck        精氣神
00025180   8ck/       貧病交迫
00025181   8ckd       配音
00025182   8ckv       八度音程
00025183   8clb       爸媽
00025184   8cm        醣
00025185   8cm8       配額
00025186   8cn        配角
00025187   8cnc       配色
00025188   8co        糖
00025189   8co        醣
00025190   8co        米店
00025191   8cr        糠
00025192   8cr        醣
00025193   8cro       糖
00025194   8cro       醣
00025195   8crx       糠
00025196   8cs        籸
00025197   8cs        分飛燕
00025198   8csj       配有
00025199   8cto       配給
00025200   8cu.       配對
00025201   8cu0       配送
00025202   8cui       配藥
00025203   8cui       配菜
00025204   8cvp       配套
00025205   8cx        糠
00025206   8cxn       釜底游魚
00025207   8d         曾
00025208   8d..       曾於
00025209   8d.y       曾為
00025210   8d/3       曾自
00025211   8d1q       曾說
00025212   8d2        醒
00025213   8d2e       醒
00025214   8d4o       曾點
00025215   8d6.       曾將
00025216   8d88       酯類
00025217   8d8c       糌粑
00025218   8d8d       糟粕
00025219   8d8s       醋醰
00025220   8d8x       糟糠
00025221   8d8x       醋酸
00025222   8d8x       糊里糊塗
00025223   8d8y       糟糕
00025224   8d9        醍
00025225   8d9        公明路
00025226   8d9b       糟蹋
00025227   8d;a       曾以
00025228   8d;s       精明能幹
00025229   8da5       曾任
00025230   8dbg       曾子
00025231   8dbj       糟了
00025232   8dbt       曾孫
00025233   8dd9       曾是
00025234   8de        醒
00025235   8de        糧
00025236   8de,       醋勁
00025237   8de        醍
00025238   8de9       醍
00025239   8def       糧
00025240   8df        糧
00025241   8df        粴
00025242   8df        八里
00025243   8dfe       遵照執行
00025244   8di        粿
00025245   8di        米果
00025246   8dk5       遵照辦理
00025247   8dke       曾祖
00025248   8dkx       曾文
00025249   8dkz       醋意
00025250   8dm        醞
00025251   8dm        粗明體
00025252   8dmu       醞
00025253   8drs       精明強幹
00025254   8dsf       曾在
00025255   8dsj       曾有
00025256   8dst       精明幹練
00025257   8dt        八景
00025258   8dt        八里鄉
00025259   8dtr       曾經
00025260   8du        醞
00025261   8e         醒
00025262   8e,1       醒獅
00025263   8e,8       粗獷
00025264   8e.0       粉末冶金
00025265   8e/e       粗笨
00025266   8e0w       粗鋼
00025267   8e19       八德一路
00025268   8e1e       公正一街
00025269   8e1e       公德一街
00025270   8e1o       粗話
00025271   8e29       八德二路
00025272   8e2e       公正二街
00025273   8e3        醒目
00025274   8e3e       公正三街
00025275   8e3f       酣睡
00025276   8e3k       醒眼
00025277   8e4        八一四
00025278   8e4e       公正四街
00025279   8e5        醆
00025280   8e5        八戒
00025281   8e55       醆
00025282   8e5e       公正五街
00025283   8e6        粉末狀
00025284   8e6f       粗壯
00025285   8e7        糟
00025286   8e78       粗圓
00025287   8e7d       糟
00025288   8e7o       粗略
00025289   8e8        粗米
00025290   8e80       粗糙
00025291   8e8e       粗粗
00025292   8e8f       粗糧
00025293   8e8s       酣醉
00025294   8e8x       粗糠
00025295   8e9        八德路
00025296   8e9        公正路
00025297   8e9        精一路
00025298   8e9        精武路
00025299   8e91h      八德路一段
00025300   8e92h      八德路二段
00025301   8e93h      八德路三段
00025302   8e94h      八德路四段
00025303   8e9y       粗鹵
00025304   8ea        粗人
00025305   8ea        公式化
00025306   8eaa       酣飲
00025307   8eao       粗俗
00025308   8eb        兮
00025309   8eb        公事包
00025310   8eb0       粗通
00025311   8ebq       粗疏
00025312   8ebt       父死子繼
00025313   8ec        釃
00025314   8ec        分裂症
00025315   8ed        糟
00025316   8ed        粳
00025317   8ed/       酣暢
00025318   8edj       粗野
00025319   8edx       粳
00025320   8edx       粗暴
00025321   8ee        公元後
00025322   8ee        公正街
00025323   8ee        公德街
00025324   8eea       酣歌
00025325   8eeo       醒吾
00025326   8efq       粗坑
00025327   8efx       精衛填海
00025328   8egsr      谷歌搜索引擎
00025329   8ehg       粗厚
00025330   8ei        粖
00025331   8eia       醒來
00025332   8ej        酊
00025333   8ej        酠
00025334   8ej        八哥
00025335   8ej        八街
00025336   8ek        八德市
00025337   8eke       醒吾商專
00025338   8eks       粗率
00025339   8ekto      醒吾高級中學
00025340   8ekue      醒吾商業專科學校
00025341   8elk       料事如神
00025342   8em        釃
00025343   8em8       粗實
00025344   8emc       釃
00025345   8emu       粗體
00025346   8en/       酣觴
00025347   8end       粗魯
00025348   8eo        酠
00025349   8eo5       酣戰
00025350   8eoj       酠
00025351   8eop       粗鄙
00025352   8eow       醒吾中學
00025353   8ep        欲求取
00025354   8epl       粗陋
00025355   8er        粗工
00025356   8er        八行書
00025357   8era       酣臥
00025358   8es        酐
00025359   8es1       粗布
00025360   8esl       醒世
00025361   8et        八德鄉
00025362   8et,       粗劣
00025363   8et7       粗細
00025364   8etx       粗線
00025365   8eu        公元前
00025366   8eu        迷魂藥
00025367   8eun       酣夢
00025368   8ev        八天
00025369   8ev        粗大
00025370   8evf       粗重
00025371   8ew        八哥兒
00025372   8ewq       醒覺
00025373   8ex        粳
00025374   8ex5       粗淺
00025375   8exo       粗活
00025376   8ez        粗心
00025377   8ez        八德
00025378   8ez        公德心
00025379   8ezo       醒悟
00025380   8f         糧
00025381   8f2        分封制
00025382   8f3        父執輩
00025383   8f7        八卦圖
00025384   8f9        八卦
00025385   8fa3       糧作
00025386   8fak       糧食
00025387   8fao       糧倉
00025388   8fao       糧餉
00025389   8fao       公教人員
00025390   8fb        酵
00025391   8fbg       酵
00025392   8fd        醏
00025393   8fd        八堵
00025394   8fe        糟老頭
00025395   8fe        公教街
00025396   8fej       糧行
00025397   8fg        酵
00025398   8fh        公賣局
00025399   8fj        精
00025400   8fu        八卦拳
00025401   8fu0       糧道
00025402   8fus       糧草
00025403   8fva       公報私仇
00025404   8fw        米老鼠
00025405   8fw        八達嶺
00025406   8fw        八卦山
00025407   8fxs       糧油
00025408   8g         酵
00025409   8g.        籿
00025410   8g.        酎
00025411   8g/,       欲振乏力
00025412   8g1        八折
00025413   8g7.       酵母
00025414   8g8j       粗手粗腳
00025415   8g9        配接卡
00025416   8gft       酵素
00025417   8gg2       兌換損失
00025418   8gg2x      兌換損失準備
00025419   8ghg       醇厚
00025420   8gi1       籽棉
00025421   8gk1       八掛雜誌
00025422   8glu       兌換收益
00025423   8gmv       八掛週刊
00025424   8gst       欲擒故縱
00025425   8gt/       精打細算
00025426   8gtr       精挑細選
00025427   8guv       醇美
00025428   8gv9       八打夷路
00025429   8gvd       醇香
00025430   8gw        粉撲兒
00025431   8gx8       醇酒
00025432   8h/5       敝屣自珍
00025433   8h0        八段錦
00025434   8h1m       卻不一定
00025435   8h3e       卻不見得
00025436   8h5        八成
00025437   8h55       八面玲瓏
00025438   8h6        分不開
00025439   8h6f       八百壯士
00025440   8h8e       公不公平
00025441   8h9        配不上
00025442   8h;        糲
00025443   8ha        憋不住
00025444   8hc        糖尿病
00025445   8hc.       分所應為
00025446   8hd        粨
00025447   8hd        八成是
00025448   8hge       分斤掰兩
00025449   8hhq       八面威風
00025450   8hjk       八面受敵
00025451   8hk        八成新
00025452   8hkv       公而忘私
00025453   8hnf       分層負責
00025454   8hny       分憂解勞
00025455   8ho        八局
00025456   8hp        八面
00025457   8hr        鄭成功
00025458   8ht        分頁線
00025459   8hu        糲
00025460   8hu;       糲
00025461   8hv3       粗眉大眼
00025462   8hvu       尊師重道
00025463   8hw        分不出
00025464   8hx        粄
00025465   8hx        八段
00025466   8hx5       酸不溜丟
00025467   8i         酴
00025468   8i,        公權力
00025469   8i/o       分欄符號
00025470   8i2        父權制
00025471   8i3hf      欲速則不達
00025472   8iaw       分析化學
00025473   8ib        酷極了
00025474   8if        八棒
00025475   8ife       爹核士街
00025476   8ih        分析師
00025477   8ihe       料想不到
00025478   8ihf       欲速不達
00025479   8ii        醂
00025480   8ii        米格機
00025481   8ikr       公東高工
00025482   8iktr      公東高級工業職業學校
00025483   8il        八樓
00025484   8im        分析家
00025485   8ioq       分機號碼
00025486   8ivu       粗枝大葉
00025487   8iz5w      分析心理學
00025488   8j         精
00025489   8j,        精力
00025490   8j.        酹
00025491   8j.        釂
00025492   8j..       精於
00025493   8j.k       精良
00025494   8j/        八月節
00025495   8j/d       精簡
00025496   8j/u       精算
00025497   8j0q       精銳
00025498   8j15       精誠
00025499   8j2k       精製
00025500   8j2x       精敏
00025501   8j4        釂
00025502   8j4.       釂
00025503   8j4l       精要
00025504   8j6        迷彩裝
00025505   8j6k       精裝
00025506   8j6s       精闢
00025507   8j8s       精粹
00025508   8ja/       精修
00025509   8ja0       精進
00025510   8jan       忿然作色
00025511   8jao       精舍
00025512   8jau       酣然入夢
00025513   8jb0       精通
00025514   8jbg       精子
00025515   8jc        八月底
00025516   8jc8       精氣
00025517   8jcx       精度
00025518   8jdj       精明
00025519   8je        粗
00025520   8je        精一
00025521   8je        八月後
00025522   8jen       精到
00025523   8jex       精微
00025524   8jg        酹
00025525   8jg.       酹
00025526   8jh8       精兵
00025527   8jj/       精彩
00025528   8jji       精采
00025529   8jk        八月初
00025530   8jk        八股文
00025531   8jk1       精神
00025532   8jkk       八股文章
00025533   8jl/       精妙
00025534   8jli       精巢
00025535   8jm0       精髓
00025536   8jm8       精典
00025537   8jma       精靈
00025538   8jmw       精密
00025539   8jo        糊口
00025540   8jo        八月中
00025541   8joo       精品
00025542   8joz       精忠
00025543   8jqf       精確
00025544   8jqu       精研
00025545   8jr        精工
00025546   8jr0       精選
00025547   8jrb       精巧
00025548   8jru       精鹽
00025549   8jsk       精囊
00025550   8jss       精幹
00025551   8jt4       精練
00025552   8jt5       糊紙
00025553   8jt7       精細
00025554   8jta       精彩絕倫
00025555   8jtq       精光
00025556   8jtx       精緻
00025557   8ju        八月前
00025558   8ju5       精藏
00025559   8ju5       精義
00025560   8juf       精華
00025561   8jui       精業
00025562   8juv       精美
00025563   8juv       精英
00025564   8jvx       精爽
00025565   8jx        八股
00025566   8jx0       精液
00025567   8jxf       糊塗
00025568   8jxi       精深
00025569   8jxl       精湛
00025570   8jxs       精準
00025571   8jy4       精煉
00025572   8jz        精心
00025573   8jzs       精悍
00025574   8k         粒
00025575   8k/        父親節
00025576   8k/        分音符
00025577   8k0j       精神錯亂
00025578   8k20       釀造
00025579   8k2k       釀製
00025580   8k2t       精神失常
00025581   8k2x       精神生活
00025582   8k3m       精神財富
00025583   8k6.       粒狀
00025584   8k6;       精神狀態
00025585   8k7        曾祖母
00025586   8k7r       曾文農工
00025587   8k8        曾祖父
00025588   8k8e       精神分裂
00025589   8k8ec      精神分裂症
00025590   8k8k       粒粒
00025591   8k;        醨
00025592   8k;        醯
00025593   8k;u       醯
00025594   8ka        醉
00025595   8ka        粹
00025596   8ka8       精神食糧
00025597   8kak       精神領袖
00025598   8kas       醉
00025599   8kas       粹
00025600   8kax       精神飽滿
00025601   8kbg       粒子
00025602   8kc        精神病
00025603   8kd        醷
00025604   8kd        八音
00025605   8kdz       醷
00025606   8ke        分離式
00025607   8ke        公裕街
00025608   8kfk       精神教育
00025609   8kfu       尊親孝養
00025610   8kg        醇
00025611   8kgg       精神抖擻
00025612   8kh        尊親屬
00025613   8kh5       釀成
00025614   8khn       精神感召
00025615   8khp       分文不取
00025616   8khs       卻之不恭
00025617   8khv       分毫不爽
00025618   8kk        釀
00025619   8kkd       精神文明
00025620   8kko       釀禍
00025621   8kkt7      曾文高級農業工業職業學校
00025622   8km        粹
00025623   8km;       釀蜜
00025624   8kmp       曾文家職
00025625   8ko        釀
00025626   8ko        醇
00025627   8ko        醅
00025628   8kog       醇
00025629   8kok       釀
00025630   8ks        醉
00025631   8ks        粹
00025632   8kt        類神經
00025633   8ku        醯
00025634   8kv        精神科
00025635   8kvr       精神耗弱
00025636   8kx        醨
00025637   8kx        酸辣湯
00025638   8kx        曾文溪
00025639   8kx8       釀酒
00025640   8kx;       醨
00025641   8kxc       曾文水庫
00025642   8kyr       糖衣炮彈
00025643   8kyv       精神勞動
00025644   8kz        醷
00025645   8kzz       精神愉快
00025646   8kzz       精神恍惚
00025647   8l         籹
00025648   8lk        迷妳裙
00025649   8llte      醜媳婦總得見公婆
00025650   8lvn       尊姓大名
00025651   8m.        米寬
00025652   8m.        配電盤
00025653   8m/        八寶箱
00025654   8m1        糯
00025655   8m1        醹
00025656   8m3        醡
00025657   8m3e       貧富懸殊
00025658   8m4x1      八字還沒一撇兒
00025659   8m8        醡
00025660   8m8        八寶
00025661   8m8        八寶盆
00025662   8m83       醡
00025663   8ma        八寶飯
00025664   8mao       公安人員
00025665   8mc        酡
00025666   8mc        精密度
00025667   8me        粽
00025668   8me        酮
00025669   8me        粡
00025670   8me        粣
00025671   8me        公安街
00025672   8meo       酮
00025673   8meo       粡
00025674   8met       粽
00025675   8meu       公用事業
00025676   8mf        八用
00025677   8mfx1      八字都沒一撇
00025678   8mg        八字
00025679   8mh        糯
00025680   8mh        醹
00025681   8mh        公安局
00025682   8mh        八字眉
00025683   8mh1       糯
00025684   8mh1       醹
00025685   8mhf       貧富不均
00025686   8mi        醒過來
00025687   8mii       精密機械
00025688   8mk        公安部
00025689   8mke       分內之事
00025690   8mm        粣
00025691   8mme       粣
00025692   8mo        粡
00025693   8mo        酮
00025694   8mo        醽
00025695   8moo       醽
00025696   8mp        八字鬍
00025697   8mq        醓
00025698   8mq        酖
00025699   8mqu       醓
00025700   8mr        八寶粥
00025701   8mr        分割區
00025702   8mt        粽
00025703   8mtk       精雕細刻
00025704   8mu        粣
00025705   8mu        醠
00025706   8mu        醓
00025707   8mu9       貧富差距
00025708   8mv        醠
00025709   8mve       公用程式
00025710   8mvu       醠
00025711   8n         分
00025712   8n,x       分獲
00025713   8n.        甐
00025714   8n.y       分為
00025715   8n/d       粉白
00025716   8n/f       粉筆
00025717   8n/p       分節
00025718   8n/r       分管
00025719   8n/t       剃刀邊緣
00025720   8n0        遴
00025721   8n0f       分鐘
00025722   8n0j       分銷
00025723   8n0x       分發
00025724   8n1o       分詞
00025725   8n1q       分說
00025726   8n1u       分論
00025727   8n2        鄰
00025728   8n2        粼
00025729   8n2        遴
00025730   8n2        甐
00025731   8n2        亃
00025732   8n20       遴
00025733   8n21       翷
00025734   8n2b       翷
00025735   8n2c       亃
00025736   8n2l       粼
00025737   8n2p       鄰
00025738   8n3        貧
00025739   8n35       分贓
00025740   8n38       貧
00025741   8n38       分貝
00025742   8n3d       分贈
00025743   8n4f       粉墨
00025744   8n55       分班
00025745   8n6.       粉狀
00025746   8n6k       分裝
00025747   8n6o       粉牆
00025748   8n6u       分開
00025749   8n7.       分母
00025750   8n71       分界
00025751   8n8        貧
00025752   8n8        頒
00025753   8n8        分米
00025754   8n8        粉米
00025755   8n88       分類
00025756   8n8c       分配
00025757   8n8k       粉粒
00025758   8n8n       爹爹
00025759   8n8w       分岔
00025760   8n9x       分歧
00025761   8n;i       粉蝶
00025762   8na.       分付
00025763   8na1       分佈
00025764   8na1       粉飾
00025765   8na4       粉黛
00025766   8na7       分餾
00025767   8nac       分化
00025768   8nad       分會
00025769   8naf       分住
00025770   8nai       粉條
00025771   8nao       分合
00025772   8nas       分升
00025773   8nau       粉餅
00025774   8nb        翷
00025775   8nbg       分子
00025776   8nc        亃
00025777   8nc        米色
00025778   8nce       粉底
00025779   8ncx       剃度
00025780   8ncx       粉皮
00025781   8nd.       分時
00025782   8nd1       鱉甲
00025783   8ndj       分明
00025784   8ndj       分野
00025785   8ndq       分曉
00025786   8ndx       分數
00025787   8ne.       分得
00025788   8ne8       分頭
00025789   8ne8       剃頭
00025790   8ne8       粉頸
00025791   8nei       粉末
00025792   8nej       分行
00025793   8nek       分裂
00025794   8nen       分到
00025795   8nf        坌
00025796   8nf.       分封
00025797   8nf/       分場
00025798   8nfc       爹地
00025799   8ng        掰
00025800   8ng        分手
00025801   8ng.       分寸
00025802   8ng1       分擔
00025803   8ngc       分批
00025804   8ngf       分攤
00025805   8ngv       粉撲
00025806   8nh        頒
00025807   8nh        鳻
00025808   8nh5       分成
00025809   8nh8       頒
00025810   8nh8       分頁
00025811   8nhc       分屍
00025812   8nhn       粉刷
00025813   8nho       分居
00025814   8nho       分局
00025815   8nhp       粉面
00025816   8nhx       分段
00025817   8nhx       分憂
00025818   8ni        分色機
00025819   8ni1       分析
00025820   8ni4       分欄
00025821   8ni5       分機
00025822   8nif       分權
00025823   8nin       粉刺
00025824   8nix       分校
00025825   8nj/       粉彩
00025826   8njc       分肥
00025827   8nk        分之
00025828   8nk        分立
00025829   8nk1       分神
00025830   8nka       分袂
00025831   8nkc       分毫
00025832   8nkf       分離
00025833   8nkf       分社
00025834   8nkg       分享
00025835   8nko       分站
00025836   8nkp       分部
00025837   8nks       分辯
00025838   8nks       分辨
00025839   8nkx       分文
00025840   8nl        粼
00025841   8nlk       爹娘
00025842   8nlq       分娩
00025843   8nm        頒
00025844   8nm        盆
00025845   8nm,       分家
00025846   8nma       分內
00025847   8nmn       分割
00025848   8nmu       盆
00025849   8nmu       分冊
00025850   8nn2       分解
00025851   8nn9       分外
00025852   8nnc       分色
00025853   8nnc       粉色
00025854   8no        酩
00025855   8non       分別
00025856   8noq       分號
00025857   8np        邠
00025858   8np        鄰
00025859   8np,       分隊
00025860   8np        分身
00025861   8np.       剃髮
00025862   8np1       分隔
00025863   8np;       分陰
00025864   8npj       分期
00025865   8npq       分院
00025866   8npt       分際
00025867   8nq/       粉砂
00025868   8nqs       粉碎
00025869   8nr        分工
00025870   8nrd       分書
00025871   8nro       分區
00025872   8nsq       分克
00025873   8nsx       分散
00025874   8nsx       分支
00025875   8nte       分組
00025876   8nto       分給
00025877   8ntr       粉紅
00025878   8ntr       分紅
00025879   8ntt       粉絲
00025880   8ntx       分級
00025881   8nu        盆
00025882   8nu        弅
00025883   8nu0       分送
00025884   8nuu       粉藍
00025885   8nw        岔
00025886   8nww       分出
00025887   8nx        醁
00025888   8nx        攽
00025889   8nx.       分叉
00025890   8nx/       分泌
00025891   8nx;       分法
00025892   8nxj       分清
00025893   8nxk       分派
00025894   8nxq       分流
00025895   8ny        炃
00025896   8nyf       分煙
00025897   8nz        忿
00025898   8nz        分心
00025899   8o         谷
00025900   8o/        豂
00025901   8o1e       公忠一街
00025902   8o2e       公忠二街
00025903   8o2x       欲哭無淚
00025904   8o3o       粘貼
00025905   8o5        酲
00025906   8o66       谷關
00025907   8o6x       糖漿
00025908   8o6x       酪漿
00025909   8o8        谼
00025910   8o88       糖類
00025911   8o8i       八號分機
00025912   8o8j       糖精
00025913   8o8j       酩酊
00025914   8o8n       糖分
00025915   8o8o       谷谷
00025916   8o8v       酪酥
00025917   8o9        精忠路
00025918   8o;        谹
00025919   8o;        螸
00025920   8oa        欲
00025921   8oa        谽
00025922   8oa        弟兄們
00025923   8oaa       酷似
00025924   8oaa       谷飲
00025925   8oao       谽
00025926   8ob        豂
00025927   8ob/       豂
00025928   8obg       谷子
00025929   8oc        谻
00025930   8oce       谷底
00025931   8ocf       谻
00025932   8ocr       酷虐
00025933   8ocx       糖廠
00025934   8od        分別是
00025935   8odd       酷暑
00025936   8odi       糖果
00025937   8oe        公忠街
00025938   8oe        精忠街
00025939   8oea       谷歌
00025940   8oej       酷哥
00025941   8oej       糖街
00025942   8oen       酷刑
00025943   8oex       酷吏
00025944   8oey       酷烈
00025945   8of        谻
00025946   8of        粘土
00025947   8of/       谷場
00025948   8of7       精忠報國
00025949   8ofc       谷地
00025950   8ofy       酷熱
00025951   8og8       甕中捉鱉
00025952   8ogu       甕中捉虌
00025953   8oh        鵒
00025954   8ohx       糖尿
00025955   8oie       酷極
00025956   8ojv       粘膜
00025957   8ojx       酷愛
00025958   8ok        豅
00025959   8ok8       甕中之鱉
00025960   8okk       糖衣
00025961   8okx       豅
00025962   8olg       酷好
00025963   8om        谾
00025964   8om.       酷寒
00025965   8om7       公忠體國
00025966   8om;       糖蜜
00025967   8omr       谾
00025968   8on        欲
00025969   8on        慾
00025970   8on        螸
00025971   8on        釜中魚
00025972   8on;       螸
00025973   8ona       欲
00025974   8onz       慾
